case_id,pin_code,district,state,land_type,rfctlarr_stage,land_parcel_area_acres,compensation_amount_lakhs,days_since_notification,number_of_displaced_families,litigation_cases_count,social_vulnerability_index,official_processing_speed_score,delay_probability,delay_months
LA-2024-09636,380104,Ahmedabad,Gujarat,Residential,Draft Declaration (Sec 19),11.43,21.9,189.0,18.0,0,0.716,5.1,0,0.0
LA-2024-09637,110635,South Delhi,Delhi,Commercial,Draft Declaration (Sec 19),1.97,21.53,93.0,27.0,0,0.576,6.6,0,0.0
LA-2024-09638,395459,Surat,Gujarat,Barren/Waste,Final Declaration,9.4,31.78,211.0,3.0,1,0.577,7.3,0,0.0
LA-2024-09639,160185,Chandigarh,Punjab,Agricultural,Draft Declaration (Sec 19),4.59,35.92,91.0,2.0,2,0.384,6.8,1,18.3
LA-2024-09640,395894,Surat,Gujarat,Commercial,Survey & SIA (Social Impact Assessment),12.35,39.83,500.0,13.0,2,0.325,6.8,0,0.0
LA-2024-09641,625767,Madurai,Tamil Nadu,Agricultural,Draft Declaration (Sec 19),19.69,111.67,162.0,,1,0.318,5.3,1,22.6
LA-2024-09642,208836,Kanpur Nagar,Uttar Pradesh,Agricultural,Final Declaration,9.16,135.69,91.0,1.0,0,0.81,4.0,0,0.0
LA-2024-09643,440942,Nagpur,Maharashtra,Agricultural,Draft Declaration (Sec 19),5.13,34.94,555.0,3.0,0,0.438,5.3,0,0.0
LA-2024-09644,600919,Chennai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),13.45,25.32,83.0,2.0,0,0.483,8.4,1,16.5
LA-2024-09645,431729,Aurangabad,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),87.98,39.57,268.0,5.0,1,0.71,4.6,1,18.2
LA-2024-09646,226579,Lucknow,Uttar Pradesh,Commercial,Possession,1.74,19.13,73.0,22.0,0,0.64,6.6,0,0.0
LA-2024-09647,400726,Mumbai Suburban,Maharashtra,Barren/Waste,Award Enquiry (Sec 21-23),13.44,,276.0,4.0,0,0.615,3.0,1,14.6
LA-2024-09648,208503,Kanpur Nagar,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),6.94,18.2,493.0,3.0,0,0.364,5.3,0,0.0
LA-2024-09649,110263,South Delhi,Delhi,Agricultural,Preliminary Notification (Sec 11),7.67,337.26,136.0,4.0,0,0.613,7.3,0,0.0
LA-2024-09650,411446,Pune,Maharashtra,Agricultural,Award Declaration,10.08,50.48,91.0,4.0,0,0.451,3.9,1,19.1
LA-2024-09651,600519,Chennai,Tamil Nadu,Agricultural,Final Declaration,8.23,26.82,94.0,3.0,0,0.657,4.3,0,0.0
LA-2024-09652,411141,Pune,Maharashtra,Agricultural,Award Declaration,18.38,87.41,212.0,6.0,1,0.672,6.5,1,15.0
LA-2024-09653,751861,Khordha,Odisha,Forest,Possession,8.98,13.87,940.0,6.0,0,0.349,5.5,0,0.0
LA-2024-09654,560917,Bengaluru Urban,Karnataka,Barren/Waste,Survey & SIA (Social Impact Assessment),1.75,22.74,493.0,6.0,1,0.476,6.1,0,0.0
LA-2024-09655,110477,South Delhi,Delhi,Agricultural,Compensation Disbursement,32.71,66.86,533.0,4.0,0,0.058,7.1,1,10.2
LA-2024-09656,411546,Pune,Maharashtra,Commercial,Award Enquiry (Sec 21-23),28.79,50.84,99.0,25.0,1,0.505,3.5,1,15.5
LA-2024-09657,751856,Khordha,Odisha,Commercial,Award Enquiry (Sec 21-23),6.58,121.06,504.0,18.0,3,0.38,3.9,1,24.1
LA-2024-09658,800509,Patna,Bihar,Agricultural,Final Declaration,11.5,5.0,464.0,6.0,0,0.546,7.7,0,0.0
LA-2024-09659,800718,Patna,Bihar,Agricultural,Draft Declaration (Sec 19),31.03,97.24,278.0,2.0,0,0.827,4.5,0,0.0
LA-2024-09660,160563,Chandigarh,Punjab,Agricultural,Award Declaration,26.53,26.68,138.0,4.0,0,0.669,7.1,0,0.0
LA-2024-09661,560343,Bengaluru Urban,Karnataka,Agricultural,Preliminary Notification (Sec 11),34.94,14.71,459.0,2.0,0,0.409,5.6,1,31.7
LA-2024-09662,302813,Jaipur,Rajasthan,Barren/Waste,Final Declaration,15.15,8.7,133.0,6.0,0,0.614,9.1,0,0.0
LA-2024-09663,506273,Warangal,Telangana,Agricultural,Preliminary Notification (Sec 11),21.2,26.37,362.0,1.0,0,0.733,5.5,1,14.2
LA-2024-09664,600301,Chennai,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),36.51,202.45,166.0,2.0,2,,7.7,1,54.4
LA-2024-09665,505721,Karimnagar,Telangana,Agricultural,Award Enquiry (Sec 21-23),8.23,112.24,106.0,5.0,0,0.392,4.9,0,0.0
LA-2024-09666,201738,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),16.03,211.17,163.0,7.0,1,0.56,5.6,1,16.4
LA-2024-09667,342958,Jodhpur,Rajasthan,Barren/Waste,Compensation Disbursement,,40.12,969.0,6.0,0,0.401,6.1,0,0.0
LA-2024-09668,221738,Varanasi,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),2.88,49.47,92.0,4.0,0,0.237,7.4,1,13.0
LA-2024-09669,560122,Bengaluru Urban,Karnataka,Commercial,Award Enquiry (Sec 21-23),16.86,9.97,466.0,5.0,1,0.514,6.1,1,14.7
LA-2024-09670,641863,Coimbatore,Tamil Nadu,Agricultural,Compensation Disbursement,19.2,9.97,416.0,2.0,1,0.463,9.1,0,0.0
LA-2024-09671,201472,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Final Declaration,,38.89,193.0,5.0,0,0.146,8.1,0,0.0
LA-2024-09672,834107,Ranchi,Jharkhand,Agricultural,Award Enquiry (Sec 21-23),6.58,12.09,146.0,5.0,0,0.099,7.3,0,0.0
LA-2024-09673,700620,Kolkata,West Bengal,Barren/Waste,Award Declaration,8.15,19.8,87.0,8.0,0,0.445,7.5,1,10.1
LA-2024-09674,506253,Warangal,Telangana,Agricultural,Award Declaration,12.98,46.58,582.0,1.0,1,0.485,5.9,1,12.5
LA-2024-09675,411473,Pune,Maharashtra,Commercial,Award Declaration,1.54,149.71,91.0,26.0,0,0.559,5.3,0,0.0
LA-2024-09676,500523,Hyderabad,Telangana,Agricultural,Final Declaration,16.38,45.12,30.0,3.0,0,0.534,6.8,1,19.7
LA-2024-09677,834166,Ranchi,Jharkhand,Forest,Final Declaration,11.33,12.28,279.0,2.0,2,0.237,8.0,1,27.9
LA-2024-09678,520864,Vijayawada,Andhra Pradesh,Forest,Award Enquiry (Sec 21-23),13.6,7.92,80.0,,1,0.471,5.5,0,0.0
LA-2024-09679,834558,Ranchi,Jharkhand,Forest,Award Enquiry (Sec 21-23),9.92,50.09,204.0,3.0,0,0.744,6.4,0,0.0
LA-2024-09680,530967,Visakhapatnam,Andhra Pradesh,Agricultural,Final Declaration,3.4,24.59,81.0,5.0,0,0.426,5.3,1,34.1
LA-2024-09681,500517,Hyderabad,Telangana,Agricultural,Survey & SIA (Social Impact Assessment),4.33,49.92,143.0,3.0,1,0.436,5.3,0,0.0
LA-2024-09682,700634,Kolkata,West Bengal,Barren/Waste,Survey & SIA (Social Impact Assessment),40.24,36.82,233.0,3.0,1,0.629,5.7,0,0.0
LA-2024-09683,440830,Nagpur,Maharashtra,Forest,Final Declaration,6.38,41.81,271.0,5.0,0,0.612,7.4,0,0.0
LA-2024-09684,411290,Pune,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),21.9,139.98,604.0,3.0,0,0.513,4.0,0,0.0
LA-2024-09685,226917,Lucknow,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),4.39,121.63,222.0,6.0,2,0.193,7.5,1,22.0
LA-2024-09686,600265,Chennai,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),10.88,63.46,240.0,3.0,0,0.148,6.4,0,0.0
LA-2024-09687,201995,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),7.58,19.1,185.0,7.0,0,0.51,6.1,0,0.0
LA-2024-09688,411674,Pune,Maharashtra,Agricultural,Award Declaration,8.63,26.48,443.0,1.0,0,0.321,7.6,1,16.1
LA-2024-09689,600566,Chennai,Tamil Nadu,Agricultural,Final Declaration,8.26,92.3,95.0,4.0,2,0.487,7.2,0,0.0
LA-2024-09690,400288,Mumbai Suburban,Maharashtra,Agricultural,Award Declaration,,153.9,159.0,2.0,0,0.642,7.3,1,25.8
LA-2024-09691,500611,Hyderabad,Telangana,Forest,Preliminary Notification (Sec 11),56.73,13.33,221.0,5.0,1,0.249,7.0,1,20.8
LA-2024-09692,641597,Coimbatore,Tamil Nadu,Barren/Waste,Draft Declaration (Sec 19),13.49,190.79,112.0,4.0,1,0.813,5.7,1,22.2
LA-2024-09693,302984,Jaipur,Rajasthan,Commercial,Preliminary Notification (Sec 11),7.76,21.31,631.0,11.0,1,0.476,7.5,0,0.0
LA-2024-09694,530850,Visakhapatnam,Andhra Pradesh,Agricultural,Preliminary Notification (Sec 11),3.56,84.38,281.0,5.0,1,,5.8,0,0.0
LA-2024-09695,520534,Vijayawada,Andhra Pradesh,Residential,Preliminary Notification (Sec 11),3.36,639.7,88.0,19.0,0,0.391,5.3,1,13.3
LA-2024-09696,226450,Lucknow,Uttar Pradesh,Agricultural,Final Declaration,37.79,,301.0,2.0,0,0.504,5.3,0,0.0
LA-2024-09697,411447,Pune,Maharashtra,Forest,Preliminary Notification (Sec 11),3.16,72.24,591.0,2.0,1,0.315,2.4,1,29.8
LA-2024-09698,530440,Visakhapatnam,Andhra Pradesh,Agricultural,Award Declaration,7.58,33.17,129.0,5.0,0,0.216,6.0,1,10.4
LA-2024-09699,221112,Varanasi,Uttar Pradesh,Agricultural,Final Declaration,12.58,68.37,615.0,5.0,2,0.534,5.5,0,0.0
LA-2024-09700,800132,Patna,Bihar,Forest,Survey & SIA (Social Impact Assessment),,24.83,268.0,2.0,1,0.587,5.3,0,0.0
LA-2024-09701,505775,Karimnagar,Telangana,Agricultural,Award Declaration,3.81,5.0,258.0,1.0,0,0.601,7.0,0,0.0
LA-2024-09702,570328,Mysuru,Karnataka,Commercial,Final Declaration,3.53,21.84,544.0,21.0,1,0.305,7.2,0,0.0
LA-2024-09703,400469,Mumbai Suburban,Maharashtra,Forest,Draft Declaration (Sec 19),6.26,62.16,258.0,4.0,0,0.632,2.5,1,45.3
LA-2024-09704,208727,Kanpur Nagar,Uttar Pradesh,Agricultural,Final Declaration,13.73,161.06,297.0,8.0,3,0.598,2.8,1,36.4
LA-2024-09705,506646,Warangal,Telangana,Agricultural,Award Enquiry (Sec 21-23),26.41,65.71,237.0,3.0,0,0.496,6.1,1,17.1
LA-2024-09706,834423,Ranchi,Jharkhand,Forest,Final Declaration,6.27,181.11,59.0,3.0,0,0.395,3.0,1,24.0
LA-2024-09707,641776,Coimbatore,Tamil Nadu,Commercial,Compensation Disbursement,7.45,27.97,301.0,20.0,0,0.372,5.8,1,16.1
LA-2024-09708,520242,Vijayawada,Andhra Pradesh,Residential,Draft Declaration (Sec 19),9.96,25.89,268.0,9.0,0,0.665,5.9,1,14.1
LA-2024-09709,751524,Khordha,Odisha,Agricultural,Draft Declaration (Sec 19),5.56,61.92,166.0,5.0,0,0.3,5.7,0,0.0
LA-2024-09710,506195,Warangal,Telangana,Residential,Award Declaration,15.72,31.3,33.0,14.0,0,0.713,4.6,1,10.5
LA-2024-09711,520577,Vijayawada,Andhra Pradesh,Agricultural,Award Enquiry (Sec 21-23),16.14,129.85,353.0,2.0,2,0.354,8.2,1,29.2
LA-2024-09712,141185,Ludhiana,Punjab,Agricultural,Possession,1.09,11.76,116.0,2.0,0,0.694,1.6,0,0.0
LA-2024-09713,380946,Ahmedabad,Gujarat,Forest,Award Declaration,18.98,101.45,95.0,5.0,1,0.484,8.1,1,24.6
LA-2024-09714,440692,Nagpur,Maharashtra,Agricultural,Final Declaration,12.28,140.84,89.0,3.0,0,0.445,6.0,0,0.0
LA-2024-09715,201320,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),13.74,63.23,51.0,1.0,0,0.301,2.7,1,23.9
LA-2024-09716,342650,Jodhpur,Rajasthan,Agricultural,Draft Declaration (Sec 19),30.04,106.39,313.0,2.0,3,0.197,3.4,1,36.3
LA-2024-09717,342414,Jodhpur,Rajasthan,Residential,Survey & SIA (Social Impact Assessment),,24.13,1296.0,24.0,0,0.337,5.9,0,0.0
LA-2024-09718,500566,Hyderabad,Telangana,Barren/Waste,Draft Declaration (Sec 19),,20.29,143.0,5.0,2,0.559,8.1,1,33.1
LA-2024-09719,395250,Surat,Gujarat,Wetland,Draft Declaration (Sec 19),10.38,62.46,410.0,3.0,1,0.709,6.2,1,20.9
LA-2024-09720,600549,Chennai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),1.53,22.51,206.0,6.0,0,0.838,5.7,0,0.0
LA-2024-09721,834195,Ranchi,Jharkhand,Agricultural,Award Enquiry (Sec 21-23),9.21,59.47,272.0,4.0,2,0.361,6.2,1,22.5
LA-2024-09722,380237,Ahmedabad,Gujarat,Residential,Compensation Disbursement,22.63,59.53,211.0,6.0,0,0.657,3.8,0,0.0
LA-2024-09723,520625,Vijayawada,Andhra Pradesh,Agricultural,Preliminary Notification (Sec 11),15.44,,398.0,8.0,2,0.384,5.0,1,16.8
LA-2024-09724,700550,Kolkata,West Bengal,Agricultural,Final Declaration,11.79,58.45,89.0,3.0,0,0.223,5.1,0,0.0
LA-2024-09725,600363,Chennai,Tamil Nadu,Agricultural,Draft Declaration (Sec 19),9.04,81.69,239.0,4.0,2,0.635,6.0,1,21.8
LA-2024-09726,600153,Chennai,Tamil Nadu,Forest,Final Declaration,7.66,40.65,519.0,3.0,2,,7.0,1,27.3
LA-2024-09727,141480,Ludhiana,Punjab,Forest,Survey & SIA (Social Impact Assessment),7.3,28.42,375.0,4.0,0,0.616,4.9,0,0.0
LA-2024-09728,800932,Patna,Bihar,Agricultural,Final Declaration,13.39,97.66,283.0,4.0,0,0.944,5.7,0,0.0
LA-2024-09729,751736,Khordha,Odisha,Agricultural,Award Enquiry (Sec 21-23),2.95,57.95,238.0,5.0,5,0.128,6.2,0,0.0
LA-2024-09730,226152,Lucknow,Uttar Pradesh,Commercial,Draft Declaration (Sec 19),38.23,68.62,169.0,23.0,0,0.518,3.1,1,7.4
LA-2024-09731,160943,Chandigarh,Punjab,Forest,Award Enquiry (Sec 21-23),5.89,77.75,170.0,4.0,0,0.406,7.7,1,16.4
LA-2024-09732,520480,Vijayawada,Andhra Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),17.71,51.48,69.0,6.0,0,0.456,6.9,0,0.0
LA-2024-09733,302617,Jaipur,Rajasthan,Agricultural,Draft Declaration (Sec 19),11.8,32.23,323.0,3.0,0,0.847,4.9,1,16.4
LA-2024-09734,600100,Chennai,Tamil Nadu,Wetland,Compensation Disbursement,4.13,24.88,616.0,3.0,0,0.551,7.2,1,27.6
LA-2024-09735,400378,Mumbai Suburban,Maharashtra,Forest,Preliminary Notification (Sec 11),33.07,41.1,276.0,2.0,1,0.786,6.2,0,0.0
LA-2024-09736,580806,Dharwad,Karnataka,Forest,Survey & SIA (Social Impact Assessment),27.64,70.64,224.0,7.0,3,0.22,5.7,1,35.2
LA-2024-09737,570397,Mysuru,Karnataka,Forest,Compensation Disbursement,2.9,,347.0,9.0,0,0.067,6.2,0,0.0
LA-2024-09738,440249,Nagpur,Maharashtra,Wetland,Survey & SIA (Social Impact Assessment),10.35,51.25,45.0,2.0,0,0.32,8.5,0,0.0
LA-2024-09739,160181,Chandigarh,Punjab,Agricultural,Draft Declaration (Sec 19),13.15,62.46,151.0,4.0,0,0.501,6.0,0,0.0
LA-2024-09740,226931,Lucknow,Uttar Pradesh,Agricultural,Final Declaration,1.9,15.65,209.0,4.0,1,0.403,8.8,0,0.0
LA-2024-09741,625830,Madurai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),1.82,28.75,62.0,4.0,0,0.439,5.9,0,0.0
LA-2024-09742,440139,Nagpur,Maharashtra,Residential,Award Enquiry (Sec 21-23),5.43,84.55,250.0,5.0,0,0.078,4.3,0,0.0
LA-2024-09743,380931,Ahmedabad,Gujarat,Agricultural,Award Enquiry (Sec 21-23),3.61,20.25,55.0,3.0,0,0.33,5.0,0,0.0
LA-2024-09744,580837,Dharwad,Karnataka,Agricultural,Compensation Disbursement,4.54,51.12,372.0,8.0,2,0.398,6.8,1,16.9
LA-2024-09745,380423,Ahmedabad,Gujarat,Agricultural,Draft Declaration (Sec 19),3.61,46.95,262.0,7.0,2,0.43,7.1,1,22.7
LA-2024-09746,201690,Gautam Buddha Nagar,Uttar Pradesh,Forest,Final Declaration,9.93,40.12,192.0,8.0,2,0.584,7.5,1,38.6
LA-2024-09747,580331,Dharwad,Karnataka,Forest,Possession,5.16,85.19,392.0,2.0,1,0.611,4.1,0,0.0
LA-2024-09748,302324,Jaipur,Rajasthan,Agricultural,Survey & SIA (Social Impact Assessment),28.41,55.47,247.0,,0,0.392,7.3,0,0.0
LA-2024-09749,208742,Kanpur Nagar,Uttar Pradesh,Agricultural,Compensation Disbursement,12.85,14.33,316.0,6.0,0,0.611,10.0,0,0.0
LA-2024-09750,380281,Ahmedabad,Gujarat,Residential,Compensation Disbursement,21.65,72.99,274.0,18.0,2,,4.3,1,30.2
LA-2024-09751,600419,Chennai,Tamil Nadu,Agricultural,Possession,2.62,27.61,116.0,5.0,0,0.42,7.7,0,0.0
LA-2024-09752,395421,Surat,Gujarat,Commercial,Preliminary Notification (Sec 11),6.46,12.24,718.0,30.0,0,0.445,5.0,0,0.0
LA-2024-09753,800235,Patna,Bihar,Agricultural,Final Declaration,12.38,90.48,564.0,6.0,2,0.184,4.8,1,22.7
LA-2024-09754,570844,Mysuru,Karnataka,Barren/Waste,Award Declaration,16.2,14.49,305.0,4.0,0,0.535,8.2,0,0.0
LA-2024-09755,302705,Jaipur,Rajasthan,Agricultural,Draft Declaration (Sec 19),6.36,31.91,248.0,4.0,1,0.627,8.2,1,16.4
LA-2024-09756,201874,Gautam Buddha Nagar,Uttar Pradesh,Forest,Award Enquiry (Sec 21-23),7.2,59.08,389.0,5.0,0,0.559,7.5,1,23.5
LA-2024-09757,641571,Coimbatore,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),7.9,41.69,570.0,4.0,0,0.266,7.2,1,13.7
LA-2024-09758,400257,Mumbai Suburban,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),8.56,24.7,923.0,3.0,1,0.777,4.4,1,23.2
LA-2024-09759,700351,Kolkata,West Bengal,Commercial,Award Declaration,69.38,17.39,148.0,29.0,2,0.385,7.0,1,21.0
LA-2024-09760,625417,Madurai,Tamil Nadu,Forest,Possession,14.39,21.71,485.0,8.0,0,0.306,4.3,1,18.5
LA-2024-09761,302946,Jaipur,Rajasthan,Residential,Preliminary Notification (Sec 11),11.4,16.06,207.0,38.0,0,0.67,4.9,0,0.0
LA-2024-09762,530313,Visakhapatnam,Andhra Pradesh,Forest,Survey & SIA (Social Impact Assessment),3.78,39.64,66.0,4.0,3,0.378,6.0,1,36.3
LA-2024-09763,160723,Chandigarh,Punjab,Forest,Award Enquiry (Sec 21-23),3.86,26.63,415.0,5.0,0,0.56,6.0,1,28.9
LA-2024-09764,302210,Jaipur,Rajasthan,Barren/Waste,Preliminary Notification (Sec 11),9.2,12.06,665.0,4.0,1,0.258,4.9,1,17.9
LA-2024-09765,221959,Varanasi,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),28.81,33.96,459.0,7.0,2,0.358,4.8,1,15.2
LA-2024-09766,342681,Jodhpur,Rajasthan,Barren/Waste,Award Enquiry (Sec 21-23),9.31,24.26,195.0,4.0,0,0.202,5.0,1,4.6
LA-2024-09767,625487,Madurai,Tamil Nadu,Agricultural,Draft Declaration (Sec 19),9.65,57.67,296.0,4.0,0,0.57,5.2,0,0.0
LA-2024-09768,625410,Madurai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),5.86,63.06,374.0,1.0,1,0.124,5.2,1,22.4
LA-2024-09769,208418,Kanpur Nagar,Uttar Pradesh,Residential,Survey & SIA (Social Impact Assessment),2.51,159.95,340.0,24.0,0,0.362,9.6,1,23.9
LA-2024-09770,751302,Khordha,Odisha,Agricultural,Draft Declaration (Sec 19),15.98,82.71,557.0,4.0,0,0.334,3.3,1,7.9
LA-2024-09771,520639,Vijayawada,Andhra Pradesh,Agricultural,Award Declaration,8.88,15.9,449.0,5.0,0,0.84,4.2,0,0.0
LA-2024-09772,751878,Khordha,Odisha,Agricultural,Preliminary Notification (Sec 11),16.1,5.67,143.0,6.0,1,0.384,4.5,1,30.4
LA-2024-09773,834316,Ranchi,Jharkhand,Agricultural,Draft Declaration (Sec 19),12.57,10.56,226.0,7.0,3,0.393,6.4,0,0.0
LA-2024-09774,520772,Vijayawada,Andhra Pradesh,Forest,Award Enquiry (Sec 21-23),4.86,27.73,152.0,3.0,0,0.216,9.2,0,0.0
LA-2024-09775,520608,Vijayawada,Andhra Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),13.35,9.7,250.0,2.0,0,0.788,5.8,0,0.0
LA-2024-09776,201795,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Final Declaration,3.68,24.9,55.0,3.0,0,0.345,5.9,1,12.1
LA-2024-09777,751792,Khordha,Odisha,Agricultural,Award Declaration,13.26,,940.0,6.0,1,0.3,5.5,0,0.0
LA-2024-09778,400135,Mumbai Suburban,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),10.45,26.18,123.0,4.0,1,0.585,6.4,1,17.1
LA-2024-09779,226119,Lucknow,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),40.83,58.25,151.0,1.0,3,0.305,4.2,1,26.7
LA-2024-09780,110922,South Delhi,Delhi,Agricultural,Preliminary Notification (Sec 11),5.28,25.08,236.0,3.0,0,0.27,5.0,0,0.0
LA-2024-09781,641239,Coimbatore,Tamil Nadu,Residential,Award Enquiry (Sec 21-23),3.57,21.67,79.0,2.0,0,0.546,5.1,1,9.6
LA-2024-09782,570616,Mysuru,Karnataka,Commercial,Draft Declaration (Sec 19),7.76,226.47,172.0,20.0,0,0.548,7.1,1,13.3
LA-2024-09783,110777,South Delhi,Delhi,Agricultural,Award Declaration,18.5,43.32,251.0,3.0,0,0.68,4.9,1,19.5
LA-2024-09784,600552,Chennai,Tamil Nadu,Agricultural,Preliminary Notification (Sec 11),1.02,49.72,762.0,4.0,3,0.66,6.1,1,40.6
LA-2024-09785,431105,Aurangabad,Maharashtra,Agricultural,Award Declaration,23.2,99.69,246.0,4.0,0,0.464,5.7,1,15.5
LA-2024-09786,440109,Nagpur,Maharashtra,Agricultural,Award Declaration,9.23,102.84,163.0,,4,0.275,4.7,1,31.1
LA-2024-09787,380701,Ahmedabad,Gujarat,Agricultural,Award Declaration,4.18,31.57,95.0,3.0,0,0.192,7.0,0,0.0
LA-2024-09788,600906,Chennai,Tamil Nadu,Barren/Waste,Award Enquiry (Sec 21-23),8.06,120.74,1101.0,3.0,0,0.419,4.0,0,0.0
LA-2024-09789,201408,Gautam Buddha Nagar,Uttar Pradesh,Commercial,Survey & SIA (Social Impact Assessment),5.87,29.18,235.0,28.0,0,,7.7,1,22.2
LA-2024-09790,201588,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),3.89,117.38,236.0,5.0,0,0.274,7.5,0,0.0
LA-2024-09791,570939,Mysuru,Karnataka,Agricultural,Draft Declaration (Sec 19),2.12,13.84,79.0,6.0,0,0.451,8.6,0,0.0
LA-2024-09792,431841,Aurangabad,Maharashtra,Forest,Survey & SIA (Social Impact Assessment),20.51,33.4,328.0,6.0,1,0.395,5.1,0,0.0
LA-2024-09793,505585,Karimnagar,Telangana,Barren/Waste,Final Declaration,6.85,55.23,142.0,5.0,0,0.21,6.7,0,0.0
LA-2024-09794,570689,Mysuru,Karnataka,Agricultural,Award Enquiry (Sec 21-23),7.9,62.98,668.0,2.0,0,0.762,4.5,0,0.0
LA-2024-09795,110964,South Delhi,Delhi,Residential,Final Declaration,22.6,20.06,314.0,17.0,0,0.299,6.4,0,0.0
LA-2024-09796,380816,Ahmedabad,Gujarat,Agricultural,Possession,11.56,9.33,243.0,5.0,0,0.501,5.7,0,0.0
LA-2024-09797,342473,Jodhpur,Rajasthan,Commercial,Award Enquiry (Sec 21-23),2.93,69.22,82.0,17.0,0,0.59,5.1,0,0.0
LA-2024-09798,700722,Kolkata,West Bengal,Agricultural,Final Declaration,19.53,36.73,206.0,2.0,1,0.6,4.6,1,19.0
LA-2024-09799,208395,Kanpur Nagar,Uttar Pradesh,Forest,Draft Declaration (Sec 19),38.91,30.84,189.0,4.0,0,0.336,8.1,0,0.0
LA-2024-09800,800927,Patna,Bihar,Agricultural,Award Enquiry (Sec 21-23),16.91,215.22,243.0,5.0,1,0.313,5.6,0,0.0
LA-2024-09801,208184,Kanpur Nagar,Uttar Pradesh,Agricultural,Draft Declaration (Sec 19),5.28,33.84,51.0,3.0,0,0.888,7.2,0,0.0
LA-2024-09802,431302,Aurangabad,Maharashtra,Forest,Survey & SIA (Social Impact Assessment),3.15,27.36,112.0,1.0,0,0.6,6.8,0,0.0
LA-2024-09803,342411,Jodhpur,Rajasthan,Forest,Final Declaration,5.12,8.08,153.0,5.0,0,0.698,3.5,1,15.6
LA-2024-09804,600281,Chennai,Tamil Nadu,Commercial,Award Enquiry (Sec 21-23),12.03,15.98,322.0,10.0,0,0.378,5.1,1,7.8
LA-2024-09805,700634,Kolkata,West Bengal,Agricultural,Draft Declaration (Sec 19),37.05,102.72,52.0,7.0,0,0.583,5.1,1,4.6
LA-2024-09806,560740,Bengaluru Urban,Karnataka,Commercial,Draft Declaration (Sec 19),5.78,22.44,624.0,15.0,1,0.785,7.6,0,0.0
LA-2024-09807,700900,Kolkata,West Bengal,Agricultural,Survey & SIA (Social Impact Assessment),6.35,81.21,562.0,5.0,0,0.35,5.3,0,0.0
LA-2024-09808,700550,Kolkata,West Bengal,Commercial,Draft Declaration (Sec 19),26.26,13.09,105.0,,0,0.69,8.5,1,9.1
LA-2024-09809,530658,Visakhapatnam,Andhra Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),7.62,19.58,1411.0,3.0,0,0.769,6.7,0,0.0
LA-2024-09810,208638,Kanpur Nagar,Uttar Pradesh,Agricultural,Award Declaration,47.32,19.11,265.0,2.0,2,0.648,5.6,1,30.0
LA-2024-09811,110103,South Delhi,Delhi,Agricultural,Award Enquiry (Sec 21-23),9.72,70.31,204.0,5.0,1,0.505,4.5,1,15.3
LA-2024-09812,302736,Jaipur,Rajasthan,Wetland,Draft Declaration (Sec 19),29.74,36.55,346.0,4.0,1,0.201,8.4,1,22.6
LA-2024-09813,625120,Madurai,Tamil Nadu,Forest,Possession,15.26,15.56,303.0,7.0,0,0.613,6.0,0,0.0
LA-2024-09814,700592,Kolkata,West Bengal,Agricultural,Award Enquiry (Sec 21-23),20.11,88.13,242.0,2.0,2,0.455,5.4,1,43.5
LA-2024-09815,380998,Ahmedabad,Gujarat,Commercial,Survey & SIA (Social Impact Assessment),9.48,71.49,98.0,,0,0.689,8.8,0,0.0
LA-2024-09816,520808,Vijayawada,Andhra Pradesh,Agricultural,Award Declaration,10.03,61.77,160.0,2.0,0,0.606,8.1,0,0.0
LA-2024-09817,580555,Dharwad,Karnataka,Agricultural,Award Enquiry (Sec 21-23),15.74,59.17,289.0,2.0,2,0.388,5.4,1,18.5
LA-2024-09818,201386,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Final Declaration,21.72,19.86,414.0,3.0,0,0.454,4.1,0,0.0
